CodeCirco,Département,NumeroCirco,Circonscription,Inscrits,Abstentions,Abstentions_ins,Votants,Votants_ins,Blancs,Blancs_ins,Blancs_vot,Nuls,Nuls_ins,Nuls_vot,Exprimés,Exprimés_ins,Exprimés_vot,LE PEN,MACRON,MÉLENCHON,FILLON,LASSALLE,HAMON,DUPONT-AIGNAN,POUTOU,ASSELINEAU,ARTHAUD,CHEMINADE,LE PEN.ins,MACRON.ins,MÉLENCHON.ins,FILLON.ins,LASSALLE.ins,HAMON.ins,DUPONT-AIGNAN.ins,POUTOU.ins,ASSELINEAU.ins,ARTHAUD.ins,CHEMINADE.ins,LE PEN.exp,MACRON.exp,MÉLENCHON.exp,FILLON.exp,LASSALLE.exp,HAMON.exp,DUPONT-AIGNAN.exp,POUTOU.exp,ASSELINEAU.exp,ARTHAUD.exp,CHEMINADE.exp
2205,Côtes-d'Armor,05,5ème circonscription,103941,17187,16.5353421652668,86754,83.4646578347332,1303,1.25359578991928,1.50194803697812,580,0.558008870416871,0.668557069414667,84871,81.653053174397,97.8294948936072,12322,23785,17578,16354,878,8240,3260,1148,580,602,124,11.8548022435805,22.8831741083884,16.9115171106686,15.7339259772371,0.844709979700022,7.92757429695693,3.13639468544655,1.10447272972167,0.558008870416871,0.579174724122339,0.11929844815809,14.5185045539701,28.0248848252053,20.7114326448375,19.2692439113478,1.0345111993496,9.70885225813293,3.8411235875623,1.35264106703114,0.683390086130716,0.709311779052916,0.14610408737967
2301,Creuse,01,1ère circonscription,93113,19917,21.3901388635314,73196,78.6098611364686,1950,2.09422959200112,2.66408000437182,995,1.06859407386724,1.35936389966665,70251,75.4470374706002,95.9765560959615,13966,15807,14827,12637,1352,5494,3521,1209,580,684,174,14.9989797343013,16.9761472619291,15.9236626464618,13.5716817200606,1.45199918378744,5.90035762997648,3.78142686842868,1.29842234704069,0.622899058133666,0.734591303040392,0.1868697174401,19.8801440548889,22.5007473203228,21.1057493843504,17.9883560376365,1.92452776472933,7.8205292451353,5.01202829852956,1.72097194345988,0.825611023330629,0.9736516206175,0.247683306999189
2401,Dordogne,01,1ère circonscription,76207,14972,19.6464891676618,61235,80.3535108323382,1156,1.51692101775427,1.88780925941047,628,0.82407127954125,1.02555727933371,59451,78.0125185350427,97.0866334612558,11980,13597,14868,9410,1204,3997,2593,830,503,364,105,15.7203406511213,17.8421929743987,19.5100187646804,12.3479470389859,1.57990735759182,5.24492500688913,3.40257456664086,1.08913879302426,0.660044352880969,0.477646410434737,0.137782618394636,20.1510487628467,22.8709357285832,25.0088308018368,15.8281610065432,2.02519722124102,6.72318379842223,4.36157507863619,1.39610771896183,0.846074918840726,0.612268927351937,0.176616036736136
2402,Dordogne,02,2ème circonscription,82465,16159,19.5949796883526,66306,80.4050203116474,1128,1.36785302855757,1.70120351099448,625,0.757897289759292,0.942599463095346,64553,78.2792699933305,97.3561970259102,15374,14184,13364,11345,1730,3610,3003,880,547,385,131,18.643060692415,17.2000242527133,16.2056630085491,13.7573516037107,2.09785969805372,4.37761474564967,3.64154489783545,1.06711938398108,0.663311707997332,0.466864730491724,0.158855271933548,23.8160891050765,21.9726426347343,20.7023685963472,17.5747060554893,2.67996839806051,5.59230399826499,4.65199138692237,1.36322091924465,0.847365730485028,0.596409152169535,0.202934023205738
2403,Dordogne,03,3ème circonscription,67497,11357,16.8259330044298,56140,83.1740669955702,1334,1.97638413559121,2.3762023512647,716,1.06078788686905,1.27538297114357,54090,80.1368949731099,96.3484146775917,11660,11625,12127,9653,1315,3293,2623,847,401,430,116,17.2748418448227,17.2229876883417,17.9667244470125,14.3013763574677,1.94823473635865,4.87873535120079,3.8860986414211,1.2548705868409,0.594100478539787,0.637065351052639,0.17185949005141,21.5566648178961,21.4919578480311,22.4200406729525,17.846182288778,2.43113329635792,6.08800147901645,4.84932519874284,1.56590867073396,0.741356997596598,0.794971344056203,0.214457385838417
2404,Dordogne,04,4ème circonscription,87851,15032,17.110789860104,72819,82.889210139896,1429,1.62661779604102,1.96239992309699,774,0.881037210731807,1.0629094055123,70616,80.3815551331231,96.9746906713907,13030,16539,16773,12102,1801,4883,3205,1021,677,447,138,14.8319313382887,18.8261943518002,19.0925544387656,13.7755973181865,2.05006203685786,5.55827480620596,3.64822255865044,1.16219508030643,0.770622986647847,0.508816063562168,0.157084153851408,18.4519089158264,23.4210377251614,23.752407386428,17.1377591480684,2.55041350402175,6.91486348702844,4.53863147162116,1.44584796646652,0.958706242211397,0.633001019598958,0.195423133567463
2501,Doubs,01,1ère circonscription,75233,15946,21.1954860234206,59287,78.8045139765794,1046,1.39034732098946,1.76429908748967,374,0.497122273470419,0.630829692850035,57867,76.9170443821195,97.6048712196603,11514,14415,12293,10767,427,4182,2618,629,560,370,92,15.3044541624021,19.1604747916473,16.3399040314756,14.3115388194011,0.567570082277724,5.55873087607832,3.47985591429293,0.83606927810934,0.744354206265867,0.491805457711377,0.122286762457964,19.8973508217119,24.9105707916429,21.2435412238409,18.6064596402094,0.737898975236318,7.22691689564,4.52416748751447,1.08697530544179,0.967736360965663,0.63939723849517,0.158985259301502
2502,Doubs,02,2ème circonscription,78335,15331,19.5710729558946,63004,80.4289270441055,1180,1.50635092870364,1.87289695892324,387,0.49403204187145,0.614246714494318,61437,78.4285440735304,97.5128563265825,11213,15473,12551,12953,503,4255,2679,696,592,379,143,14.3141635284356,19.7523456947725,16.0222122933555,16.5353928639816,0.64211399757452,5.43179932341865,3.41992723559073,0.888491734218421,0.755728601519117,0.483819493202272,0.182549307461543,18.2512166935234,25.1851490144376,20.4290574084021,21.0833862330517,0.818724872633755,6.92579390269707,4.36056448068753,1.13286781581132,0.963588716896984,0.616892100851279,0.232758761007211
2503,Doubs,03,3ème circonscription,65897,14282,21.6732172936553,51615,78.3267827063448,1186,1.79977844211421,2.29778165262036,424,0.643428380654658,0.821466627918241,50005,75.8835758835759,96.8807517194614,14136,10096,8123,10344,467,2439,2665,684,561,413,77,21.4516594078638,15.3208795544562,12.3268130567401,15.6972244563485,0.708681730579541,3.70123070852998,4.04419017557704,1.03798351973534,0.851328588554866,0.626735663232014,0.116849021958511,28.2691730826917,20.1899810018998,16.2443755624438,20.6859314068593,0.933906609339066,4.87751224877512,5.32946705329467,1.36786321367863,1.12188781121888,0.825917408259174,0.153984601539846
2504,Doubs,04,4ème circonscription,66908,15691,23.451605189215,51217,76.548394810785,1045,1.56184611705626,2.04033816896734,461,0.689005799007593,0.900091766405686,49711,74.2975428947211,97.059570064627,15651,9669,8881,7912,429,2745,2557,624,650,508,85,23.3918216057871,14.451186704131,13.2734501105996,11.8251928020566,0.6411789322652,4.10264841274586,3.8216655706343,0.932623901476654,0.971483230704849,0.759251509535481,0.12704011478448,31.4839773893102,19.4504234475267,17.8652612097926,15.9159944479089,0.862988071050673,5.52191667840116,5.14373076381485,1.25525537607371,1.30755768341011,1.02190662026513,0.170988312445938
2505,Doubs,05,5ème circonscription,82028,14949,18.2242648851612,67079,81.7757351148388,1350,1.64577948993027,2.01255236363094,570,0.694884673526113,0.849744331310843,65159,79.4350709513825,97.1377033050582,14121,14301,8955,17953,706,2697,4214,932,766,381,133,17.2148534646706,17.4342907299946,10.9170039498708,21.8864290242356,0.860681718437607,3.28790169210514,5.13727020041937,1.13619739601112,0.933827473545619,0.464475544935876,0.162139757156093,21.6716033088292,21.9478506422751,13.7433048389325,27.5526020964103,1.08350343007106,4.13910587946408,6.46725701744962,1.43034730428644,1.17558587455302,0.584723522460443,0.204116085268344
2601,Drôme,01,1ère circonscription,75247,16465,21.8812710141268,58782,78.1187289858732,1033,1.37281220513775,1.75734068252186,465,0.617964835807408,0.791058487292028,57284,76.127951944928,97.4516008301861,11222,13978,11716,11526,553,3942,2692,605,635,331,84,14.9135513708188,18.5761558600343,15.5700559490744,15.3175541882068,0.734913019788164,5.23874705968344,3.57755126450224,0.804018764867703,0.843887463952051,0.439884646563983,0.111632357436177,19.5901124223169,24.4012289644578,20.4524823685497,20.1208016199986,0.965365547098666,6.88150268835975,4.69939250052371,1.05614133091265,1.10851197542071,0.577822777738985,0.146637804622582
2602,Drôme,02,2ème circonscription,93273,19861,21.2934075241495,73412,78.7065924758505,1365,1.46344601331575,1.85936904048384,546,0.5853784053263,0.743747616193538,71501,76.6577680572084,97.3968833433226,20262,14825,13238,12826,915,3522,3912,724,729,416,132,21.7233282943617,15.8942030383927,14.1927460251091,13.7510319170607,0.980991283651217,3.77601235084108,4.19413978321701,0.77621605394916,0.781576662056544,0.446002594534324,0.14152005403493,28.3380652018853,20.7339757485909,18.5144263716591,17.9382106543964,1.27970238178487,4.92580523349324,5.47125215031958,1.01257325072377,1.01956615991385,0.581810044614761,0.184612802618145
2603,Drôme,03,3ème circonscription,106778,18606,17.4249377212534,88172,82.5750622787466,1627,1.52372211504242,1.84525699768634,561,0.525389125100676,0.636256407929955,85984,80.5259510386035,97.5184865943837,18229,18613,19543,15557,1520,5671,4171,1104,871,541,164,17.0718687370058,17.4314933787859,18.3024593080972,14.5694806046189,1.4235142070464,5.31101912378955,3.90623536683587,1.03392084511791,0.81571110153777,0.50665867500796,0.153589690760269,21.2004558987719,21.6470506140677,22.7286471901749,18.0929010048381,1.76777074804615,6.59541310011165,4.85090249348716,1.28395980647562,1.01297915891329,0.629186825455899,0.190733159657611
2604,Drôme,04,4ème circonscription,94191,18281,19.4084360501534,75910,80.5915639498466,1442,1.53093183000499,1.89961796864708,497,0.527651261797836,0.654722697931761,73971,78.5329808580438,97.4456593334212,19283,15798,13489,13494,880,4250,4222,741,753,908,153,20.4722319542207,16.7723030862821,14.320901147668,14.3262095104628,0.934271851875445,4.51210837553482,4.48238154388424,0.786699366181482,0.799439436888875,0.963998683526027,0.162435901519253,26.0683240729475,21.3570182909519,18.2355247326655,18.2422841383786,1.18965540549675,5.74549485609225,5.70764218409917,1.00174392667397,1.01796650038529,1.22750807748983,0.206837814819321
2701,Eure,01,1ère circonscription,86358,17487,20.2494268046967,68871,79.7505731953033,1137,1.31661224206211,1.65091257568498,508,0.588248917297761,0.737610895732602,67226,77.8457120359434,97.6114765285824,19642,13361,11098,13514,536,3232,3882,707,605,536,113,22.7448528219736,15.4716413071169,12.8511544963987,15.648810764492,0.620672085967716,3.74256004076056,4.49524074202737,0.818685008916371,0.700572037332963,0.620672085967716,0.130850644989462,29.2178621366733,19.8747508404486,16.508493737542,20.102341356023,0.797310564364978,4.80766370154405,5.77455151280755,1.05167643471276,0.899949424329872,0.797310564364978,0.168089727188885
2702,Eure,02,2ème circonscription,78432,14203,18.108680130559,64229,81.8913198694411,1154,1.47133822929417,1.79669619642218,464,0.591595267237862,0.722415108440113,62611,79.828386372909,97.4808886951377,18044,12856,10721,12004,454,3202,3442,758,481,524,125,23.0059159526724,16.391268869849,13.6691656466748,15.3049775601795,0.578845369237046,4.08251733986128,4.38851489188087,0.966442268461852,0.613270093839249,0.668094655242758,0.1593737250102,28.8192170704828,20.5331331555158,17.1231892159525,19.1723499065659,0.725112200731501,5.11411732762614,5.49743655268244,1.21064988580281,0.768235613550335,0.836913641372922,0.199645429716823
2703,Eure,03,3ème circonscription,84440,15101,17.883704405495,69339,82.116295594505,1202,1.42349597347229,1.73351216487114,538,0.637138796778778,0.775898123711043,67599,80.0556608242539,97.4905897114178,20409,12812,11165,13552,553,3056,4039,823,520,550,120,24.1698247276172,15.1729038370441,13.2224064424443,16.049265750829,0.65490288962577,3.61913784936049,4.7832780672667,0.974656560871625,0.615821885362387,0.651350071056371,0.142112742775936,30.1912750188612,18.9529430908741,16.5165165165165,20.0476338407373,0.818059438749094,4.52077693457004,5.97494045769908,1.21747363126673,0.769242148552493,0.813621503276676,0.177517418896729
2704,Eure,04,4ème circonscription,89885,18013,20.0400511765033,71872,79.9599488234967,1325,1.47410580185793,1.84355520926091,518,0.576291928575402,0.720725734639359,70029,77.9095510930634,97.4357190560997,19771,14352,13989,11315,488,3931,4054,872,648,498,111,21.9958836290816,15.9670690326528,15.5632196695778,12.5883072815264,0.542915948155977,4.3733659676253,4.51020748734494,0.970128497524615,0.720921177059576,0.554041274962452,0.123491127551872,28.2325893558383,20.4943666195433,19.9760099387397,16.157591854803,0.696854160419255,5.61338873895101,5.78903025889275,1.24519841779834,0.925330934327207,0.711133958788502,0.158505761898642
2705,Eure,05,5ème circonscription,88418,17414,19.6950847112579,71004,80.3049152887421,1188,1.34361781537696,1.67314517491972,506,0.572281662105001,0.712635907836178,69310,78.3890158112602,97.6142189172441,20851,13605,11871,13051,571,3578,3679,773,673,525,133,23.582302246149,15.3871383654912,13.4259992309258,14.7605691148861,0.645796104865525,4.04668732611007,4.16091746024565,0.874256373136692,0.761157230428193,0.593770499219616,0.150421859802303,30.0836820083682,19.629202135334,17.1273986437743,18.8298946760929,0.82383494445246,5.16231424036936,5.30803635838984,1.11527918049344,0.970999855720675,0.75746645505699,0.191891501947771
2801,Eure-et-Loir,01,1ère circonscription,89168,16917,18.9720527543513,72251,81.0279472456487,1343,1.50614570249417,1.85879780210655,416,0.466535079849273,0.575770577569861,70492,79.0552664633052,97.5654316203236,14190,17714,11776,15916,587,4184,4112,695,750,442,126,15.9137807285125,19.8658711645433,13.2065314911179,17.849452718464,0.658307913152701,4.69226628386865,4.61151982774089,0.779427597344339,0.841108917997488,0.495693522339853,0.141306298223578,20.1299438234126,25.1290926629972,16.7054417522556,22.5784486182829,0.83271860636668,5.93542529648754,5.83328604664359,0.985927481132611,1.06395051920785,0.627021505986495,0.178743687226919
2802,Eure-et-Loir,02,2ème circonscription,74281,17170,23.1149284473822,57111,76.8850715526178,1027,1.38258774114511,1.79825252578312,404,0.54388066935017,0.707394372362592,55680,74.9586031421225,97.4943531018543,14728,11048,10457,11122,408,3114,3098,565,633,400,107,19.827412124231,14.8732515717344,14.0776241569177,14.9728732784965,0.549265626472449,4.19218911969413,4.17064929120502,0.760625193521897,0.852169464600638,0.538495712227891,0.144047603020961,26.4511494252874,19.8419540229885,18.7805316091954,19.9748563218391,0.732758620689655,5.5926724137931,5.5639367816092,1.01472701149425,1.13685344827586,0.718390804597701,0.192169540229885
2803,Eure-et-Loir,03,3ème circonscription,70797,14275,20.1632837549614,56522,79.8367162450386,1085,1.53255081430004,1.91960652489296,413,0.583358051894854,0.730688935281837,55024,77.7208073788437,97.3497045398252,14345,11946,8486,11909,465,2817,3391,651,437,465,112,20.2621580010452,16.8735963388279,11.986383603825,16.8213342373264,0.656807491842875,3.97898216026103,4.78975097814879,0.919530488580025,0.617257793409325,0.656807491842875,0.158198793734198,26.0704419889503,21.7105263157895,15.4223611514975,21.6432829310846,0.845085780750218,5.1195841814481,6.16276533876127,1.18312009305031,0.794198895027624,0.845085780750218,0.203547542890375
2804,Eure-et-Loir,04,4ème circonscription,67220,12112,18.0184468908063,55108,81.9815531091937,1078,1.60368937816126,1.956158815417,447,0.664980660517703,0.811134499528199,53583,79.7128830705147,97.2327066850548,15623,10330,7316,12328,482,2202,3502,748,433,510,109,23.2415947634633,15.3674501636418,10.8836655757215,18.3397798274323,0.717048497470991,3.27581077060399,5.20975900029753,1.11276405831598,0.644153525736388,0.758702767033621,0.162154120797382,29.1566355000653,19.2785025101245,13.653584159155,23.0072970904951,0.899539032902226,4.10951234533341,6.53565496519419,1.39596513819682,0.808092118769013,0.95179441240692,0.203422727357557
2901,Finistère,01,1ère circonscription,88758,14257,16.0627774397801,74501,83.9372225602199,1072,1.20777845377318,1.4389068603106,497,0.559949525676559,0.667105139528329,72932,82.1694945807702,97.8939880001611,8759,23862,13285,13519,681,7850,2917,1026,493,437,103,9.86840622817098,26.8843371865071,14.9676648865454,15.2313030938056,0.767254782667478,8.84427319227563,3.2864643187093,1.15595213952545,0.555442889655017,0.492349985353433,0.116045877554699,12.00981736412,32.7181484122196,18.2155980913728,18.5364449075852,0.933746503592387,10.7634508857566,3.99961608073274,1.40678988646959,0.675972138430319,0.599188284977788,0.141227444743048
2902,Finistère,02,2ème circonscription,78509,17472,22.2547733380886,61037,77.7452266619114,1251,1.59344788495587,2.0495764863935,37,0.0471283547109249,0.0606189688221898,59749,76.1046504222446,97.8898045447843,7504,17565,13015,9703,408,8027,2058,681,424,279,85,9.55813983110217,22.3732310945242,16.577717204397,12.3590925881109,0.519685641136685,10.2243054936377,2.62135551338063,0.86741647454432,0.540065470200869,0.355373269306704,0.108267841903476,12.5592060118161,29.3979815561767,21.7827913437882,16.2396023364408,0.682856616847144,13.4345344691961,3.44440911144956,1.13976802959045,0.709635307703895,0.466953421814591,0.142261795176488
2903,Finistère,03,3ème circonscription,89479,15053,16.8229416958169,74426,83.1770583041831,1398,1.56237776461516,1.87837583640126,286,0.319628069155891,0.384274312740172,72742,81.2950524704121,97.7373498508586,10549,21014,13609,13184,750,8275,3373,901,529,459,99,11.7893583969423,23.4848400183283,15.2091552207781,14.7341834396898,0.838185496038177,9.24797997295455,3.76959957084903,1.0069401759072,0.591200169872261,0.512969523575364,0.110640485477039,14.5019383574826,28.88840009898,18.7085865112315,18.1243298232108,1.03104121415413,11.3758213961673,4.63693602045586,1.23862417860383,0.727227736383382,0.63099722306233,0.136097440268346
2904,Finistère,04,4ème circonscription,82219,13752,16.7260608861699,68467,83.2739391138301,1056,1.28437465792578,1.54234886879811,417,0.507182038215011,0.609052536258344,66994,81.4823824176894,97.8485985949436,8422,19452,13985,12675,749,7320,2449,970,382,463,127,10.2433744025104,23.6587650056556,17.0094503703524,15.4161446867512,0.910981646578042,8.90305160607645,2.97863024361766,1.17977596419319,0.464612802393607,0.563130176723142,0.154465512837665,12.5712750395558,29.0354360091949,20.8750037316775,18.9196047407231,1.11801056811058,10.9263516135773,3.65555124339493,1.44789085589754,0.570200316446249,0.691106666268621,0.189569215153596
2905,Finistère,05,5ème circonscription,94400,14619,15.4862288135593,79781,84.5137711864407,1238,1.3114406779661,1.55174790990336,467,0.494703389830509,0.585352402201025,78076,82.7076271186441,97.8628996878956,10734,23568,13909,15141,771,8477,3491,991,408,463,123,11.3707627118644,24.9661016949153,14.7341101694915,16.0391949152542,0.816737288135593,8.97987288135593,3.69809322033898,1.04978813559322,0.432203389830509,0.490466101694915,0.130296610169492,13.7481428351862,30.1859726420411,17.8146933756852,19.3926430657308,0.98749935959834,10.8573697423024,4.47128438956914,1.26927608996363,0.52256775449562,0.593011937086941,0.157538808340591
2906,Finistère,06,6ème circonscription,89304,15180,16.9981187852728,74124,83.0018812147272,1127,1.26198154617934,1.52042523339269,499,0.558765564812326,0.673196265716907,72498,81.1811341037356,97.8063785008904,10802,20195,14586,12645,1039,7622,3094,1365,509,533,108,12.0957627877811,22.6137687001702,16.3329750067186,14.1595001343725,1.16344172713428,8.53489205410732,3.46457045597062,1.52848696586939,0.569963271521992,0.59683776762519,0.120935232464391,14.899721371624,27.8559408535408,20.1191757013987,17.4418604651163,1.43314298325471,10.5133934729234,4.26770393666032,1.88281056029132,0.702088333471268,0.735192694970896,0.148969626748324
2907,Finistère,07,7ème circonscription,80529,14211,17.6470588235294,66318,82.3529411764706,1088,1.35106607557526,1.6405802346271,514,0.638279377615517,0.7750535299617,64716,80.3635957232798,97.5843662354112,8979,19237,13167,11489,878,6353,2600,1022,404,486,101,11.1500204895131,23.8882886910306,16.3506314495399,14.2669100572465,1.09029045437048,7.8890834357809,3.2286505482497,1.26910802319661,0.501682623651107,0.603509294788213,0.125420655912777,13.874466901539,29.7252611409852,20.3458186538105,17.752951356697,1.3566969528401,9.81673774646146,4.01755361888868,1.57920761480932,0.624266023858088,0.750973484146115,0.156066505964522
2908,Finistère,08,8ème circonscription,87372,16092,18.4177997527812,71280,81.5822002472188,1222,1.39861740603397,1.71436588103255,581,0.664972760151994,0.815095398428732,69477,79.5186100810328,97.4705387205387,11617,19201,14051,11609,916,6857,2755,1294,548,518,111,13.2960216087534,21.9761479650231,16.081811106533,13.2868653573227,1.04839078881106,7.84805200750813,3.15318408643501,1.48102366890995,0.627203223000504,0.592867280135513,0.127042988600467,16.7206413633289,27.6364840162932,20.223959008017,16.7091267613743,1.31842192380212,9.86945320033968,3.96534104811664,1.86248686615715,0.788750233890352,0.745570476560588,0.159765102120126
3001,Gard,01,1ère circonscription,86922,20234,23.2783415015761,66688,76.7216584984239,1085,1.24824555348473,1.62697936660269,429,0.493545937737282,0.643294145873321,65174,74.9798670072019,97.729726487524,18755,12432,14155,11849,696,3074,2569,535,725,288,96,21.5768159959504,14.3024780837993,16.2847150318677,13.6317618094383,0.800717885000345,3.53650399208486,2.95552334276708,0.615494351257449,0.834081130208693,0.331331538620832,0.110443846206944,28.7768128394759,19.0750912940743,21.7187835639979,18.180562801117,1.06791051646362,4.71660478104766,3.9417559149354,0.820879491821892,1.11240678798294,0.441894006812533,0.147298002270844
3002,Gard,02,2ème circonscription,89059,16075,18.049832133754,72984,81.950167866246,1186,1.33170145633793,1.62501370163323,535,0.600725361838781,0.733037378055464,71263,80.0177410480693,97.6419489203113,23899,12445,13425,12836,918,2898,3243,582,614,293,110,26.8350194814673,13.9738824823993,15.0742766031507,14.4129172795563,1.03077734984673,3.25402261422203,3.64140625877227,0.653499365589104,0.689430602185068,0.3289953850818,0.123513625798628,33.5363372296984,17.4634803474454,18.8386680324993,18.0121521687271,1.28818601518319,4.06662644008812,4.55074863533671,0.816693094593267,0.861597182268499,0.411153052776336,0.154357801383607
3003,Gard,03,3ème circonscription,93671,17339,18.5105315412454,76332,81.4894684587546,1233,1.3163092098942,1.61531205785254,485,0.517769640550437,0.635382277419693,74614,79.6553896083099,97.7493056647278,21892,14669,13836,14034,1070,3602,3528,688,782,387,126,23.3711607648045,15.6601296025451,14.7708469003213,14.9822250216182,1.14229590801849,3.84537370157253,3.76637379765349,0.734485593193197,0.834836822495756,0.413148146171174,0.134513349916196,29.3403382743185,19.6598493580293,18.5434368885196,18.8088026375747,1.43404722974241,4.82751226311416,4.72833516498244,0.92207896641381,1.04806068566221,0.518669418607768,0.168869113035087
3004,Gard,04,4ème circonscription,91115,17437,19.1373538934314,73678,80.8626461065686,1232,1.35213740876914,1.67214093759331,552,0.605827800032925,0.749206004506094,71894,78.9046808977666,97.5786530579006,22123,12969,16404,10895,1146,3305,3110,744,672,410,116,24.2803051089283,14.2336607583823,18.0036217966306,11.9574164517368,1.25775119354662,3.62728420128409,3.41326894583768,0.816550513087856,0.737529495692257,0.449980793502716,0.127311639137354,30.7716916571619,18.0390575013214,22.8169249172393,15.154254875233,1.59401340862937,4.59704565054107,4.32581300247587,1.03485687261802,0.934709433332406,0.570284029265307,0.16134865218238
3005,Gard,05,5ème circonscription,95968,18460,19.2355785261754,77508,80.7644214738246,1329,1.38483661220407,1.71466171233937,557,0.5804018006002,0.718635495690768,75622,78.7991830610203,97.5667027919699,20056,14041,20072,10887,1363,4150,2815,947,726,443,122,20.8986328776259,14.6309186395465,20.9153051017006,11.3444064688229,1.42026508836279,4.32435811937312,2.93326942314105,0.986787262420807,0.75650216738913,0.461612204068023,0.127125708569523,26.5213826664198,18.5673481262067,26.5425405305334,14.3966041628098,1.80238554917881,5.4878210044696,3.72246171748962,1.25228108222475,0.960038084155405,0.585808362645791,0.161328713866335
3006,Gard,06,6ème circonscription,81204,17732,21.8363627407517,63472,78.1636372592483,967,1.19082803802768,1.52350642803126,390,0.480271907787794,0.614444164355937,62115,76.4925373134328,97.8620494076128,16548,12450,13013,11865,753,3444,2543,548,577,271,103,20.3783064873652,15.3317570563026,16.0250726565194,14.611349194621,0.927294221959509,4.24117038569529,3.13161913206246,0.674843603763361,0.71055613023989,0.333727402591005,0.126841042313187,26.6409079932384,20.0434677614103,20.9498510826692,19.1016662641874,1.21226756822024,5.54455445544555,4.09401915801336,0.882234564919907,0.928922160508734,0.436287531192144,0.1658214601948
3101,Haute-Garonne,01,1ère circonscription,83659,18868,22.5534610741223,64791,77.4465389258777,827,0.988536798192663,1.27641184732447,397,0.474545476278703,0.612739423685388,63567,75.9834566514063,98.1108487289901,7106,18400,17061,10411,963,6148,1944,628,564,234,108,8.4940054267921,21.994047263295,20.3935021934281,12.4445666335959,1.15110149535615,7.34888057471402,2.32371890651335,0.750666395725505,0.674165361766218,0.279706905413643,0.129095494806297,11.1787562729089,28.9458366762628,26.8393978007457,16.3779948715529,1.51493699561093,9.67168499378608,3.05819057057907,0.987933990907232,0.887252819859361,0.368115531643777,0.169899476143282
3102,Haute-Garonne,02,2ème circonscription,101370,21253,20.9657689651771,80117,79.0342310348229,1095,1.08020124297129,1.36675112647753,519,0.511985794613791,0.647802588714006,78503,77.4420439972379,97.9854462848085,11095,21641,19536,13530,1220,6681,2932,727,685,328,128,10.9450527769557,21.3485252046957,19.271973956792,13.3471441254809,1.2035118871461,6.59070730985499,2.89237446976423,0.717174706520667,0.675742330077932,0.323567130314689,0.126270099635001,14.1332178388087,27.5670993465218,24.8856731589876,17.2350101270015,1.55408073576806,8.51050278333312,3.73488911251799,0.926079258117524,0.872578118033706,0.417818427321249,0.16305109358878
3103,Haute-Garonne,03,3ème circonscription,79396,15010,18.9052345206308,64386,81.0947654793692,876,1.10333014257645,1.36054421768707,248,0.312358305204292,0.385176901810953,63262,79.6790770315885,98.254278880502,6377,18467,13189,15871,861,5333,1913,471,471,207,102,8.03189077535392,23.2593581540632,16.6116680941105,19.9896720237795,1.08443750314877,6.71696307118747,2.40944128167666,0.59322887802912,0.59322887802912,0.26071842410197,0.128469948108217,10.0803009705668,29.1912996743701,20.8482185198065,25.0877303910721,1.36100660744207,8.43002118175208,3.02393221839335,0.744522778287123,0.744522778287123,0.327210647782239,0.161234232240524
3104,Haute-Garonne,04,4ème circonscription,71190,19016,26.7116168001124,52174,73.2883831998876,699,0.981879477454699,1.33974776708705,244,0.342744767523529,0.467665887223521,51231,71.9637589549094,98.1925863456894,4689,13685,15570,8590,597,5611,1224,514,474,187,90,6.5865992414665,19.2232055063914,21.8710493046776,12.0663014468324,0.838600927096502,7.88172496137098,1.71934260429836,0.722011518471695,0.66582385166456,0.26267734232336,0.126422250316056,9.15266147449786,26.712342136597,30.3917549920946,16.7671917393766,1.16531006617087,10.9523530674787,2.3891784271242,1.00329878393941,0.925221057562804,0.365013370810642,0.175674884347368
3105,Haute-Garonne,05,5ème circonscription,98451,15381,15.6230002742481,83070,84.3769997257519,1509,1.53274217631106,1.81654026724449,623,0.632802104600258,0.749969904899482,80938,82.2114554448406,97.433489827856,18274,19367,17652,12536,1600,5299,4115,846,686,407,156,18.5615179124641,19.6717148632315,17.9297315415791,12.7332378543641,1.62517394439874,5.38237295710557,4.1797442382505,0.859310723100832,0.696793328660958,0.413403622106429,0.158454459578877,22.5777755813092,23.9281919493934,21.8092861202402,15.4883985272678,1.97682176480763,6.54698658232227,5.08413847636462,1.04524450814203,0.847562331661272,0.502854036422941,0.192740122068744
3106,Haute-Garonne,06,6ème circonscription,111612,17829,15.9740888076551,93783,84.0259111923449,1384,1.24001003476329,1.47574720365098,747,0.669282872809375,0.796519625091968,91652,82.1166182847722,97.727733171257,15952,26580,20529,13630,1562,7298,3932,842,754,411,162,14.2923699960578,23.8146435867111,18.3931835286528,12.2119485359997,1.39949109414758,6.53872343475612,3.52291868257893,0.754399168548185,0.675554599863814,0.368239974196323,0.145145683259865,17.4049666128399,29.0010037969712,22.3988565443198,14.871470344346,1.70427268362938,7.96272858202767,4.29014096800943,0.918692445336708,0.822677082878715,0.4484353860254,0.176755553615851
