"CodeCirco","Département","NumeroCirco","Circonscription","Inscrits","Abstentions","Abstentions_ins","Votants","Votants_ins","Blancs","Blancs_ins","Blancs_vot","Nuls","Nuls_ins","Nuls_vot","Exprimés","Exprimés_ins","Exprimés_vot","ARTHAUD","ROUSSEL","MACRON","LASSALLE","LE PEN","ZEMMOUR","MÉLENCHON","HIDALGO","JADOT","PÉCRESSE","POUTOU","DUPONT-AIGNAN","ARTHAUD.ins","ROUSSEL.ins","MACRON.ins","LASSALLE.ins","LE PEN.ins","ZEMMOUR.ins","MÉLENCHON.ins","HIDALGO.ins","JADOT.ins","PÉCRESSE.ins","POUTOU.ins","DUPONT-AIGNAN.ins","ARTHAUD.exp","ROUSSEL.exp","MACRON.exp","LASSALLE.exp","LE PEN.exp","ZEMMOUR.exp","MÉLENCHON.exp","HIDALGO.exp","JADOT.exp","PÉCRESSE.exp","POUTOU.exp","DUPONT-AIGNAN.exp"
"0604","Alpes-Maritimes","04","4ème circonscription",85093,22600,26.559176430493697,62493,73.4408235695063,799,0.938972653449755,1.2785431968380458,348,0.40896430963769054,0.5568623685852816,61346,72.09288660641886,98.16459443457667,213,1389,13870,1728,19438,8912,8408,503,2031,2826,366,1662,0.250314361933414,1.6323316841573337,16.299813145617147,2.0307193306147395,22.843242099820195,10.473246918077868,9.880953779981901,0.5911179532981562,2.386800324351004,3.3210722386095215,0.43011763599826075,1.953157133959315,0.34721090209630623,2.2642063052195742,22.60946108955759,2.8168095719362305,31.68584748801878,14.527434551560003,13.705865093078604,0.819939360349493,3.3107293059042155,4.60665732077071,0.5966159162781599,2.7092230952303327
"0605","Alpes-Maritimes","05","5ème circonscription",90651,24266,26.768596044169396,66385,73.2314039558306,830,0.9155993866587241,1.25028244332304,386,0.4258088713858645,0.5814566543646909,65169,71.88999569778602,98.16826090231227,196,1129,14701,1624,18403,9113,11271,571,2463,3833,365,1500,0.21621383106639752,1.2454357922140957,16.217140461770967,1.7914860288358652,20.30093435262711,10.052840012796329,12.433398418109011,0.629888252749556,2.717013601614985,4.228304155497457,0.40264310377160756,1.654697686732634,0.3007564946523654,1.7324187880740842,22.558271570838894,2.491982384262456,28.23888658718102,13.983642529423499,17.2950329144225,0.8761834614617379,3.7794043180039587,5.881630836747533,0.5600822476944559,2.30170786723749
"0606","Alpes-Maritimes","06","6ème circonscription",79455,19323,24.31942609023976,60132,75.68057390976024,990,1.2459882952614687,1.6463779684693676,151,0.19004467937826444,0.2511142153928025,58991,74.24454093512051,98.10250781613783,133,767,14904,1177,17424,8773,7723,513,2497,3301,273,1506,0.1673903467371468,0.965326285318734,18.757787426845386,1.4813416399219685,21.92939399660185,11.041470014473601,9.719967277075074,0.6456484802718521,3.1426593669372602,4.1545528915738466,0.34359071172361716,1.8954124976401736,0.22545812073028088,1.3001983353392892,25.264870912512077,1.9952196097709822,29.53670898950687,14.871760098998152,13.091827566916988,0.8696241799596549,4.232849078673018,5.595768846095167,0.4627824583411029,2.5529318031564134
"0607","Alpes-Maritimes","07","7ème circonscription",96982,24074,24.823163061186612,72908,75.17683693881338,994,1.0249324616939226,1.3633620453173863,256,0.263966509249139,0.35112744829099685,71658,73.88793796787033,98.28551050639162,169,882,21159,1542,16498,9381,10606,886,3889,4544,382,1720,0.17425914087150193,0.9094471138974244,21.817450660947394,1.5899857705553608,17.011404178094907,9.672928997133488,10.93604998865769,0.913571590604442,4.010022478398053,4.685405539172217,0.3938875255201996,1.7735249840176528,0.2358424739735968,1.2308465209746293,29.527756845013815,2.1518881353093864,23.023249323173967,13.091350581930838,14.800859638840047,1.236428591364537,5.42716793658768,6.341231962935052,0.5330877222361774,2.4002902676602753
"0608","Alpes-Maritimes","08","8ème circonscription",83755,23166,27.65924422422542,60589,72.34075577577458,829,0.98979165422959825,1.3682351581970325,251,0.299683600979046,0.41426661605241877,59509,71.05128052056594,98.21749822575055,148,663,15183,1078,15663,9867,9075,429,1852,3997,257,1297,0.17670586830636978,0.7915945316697511,18.12787296280819,1.287087338069369,18.700973076234252,11.78078920661453,10.835174019461524,0.5122082263745448,2.2112112709688976,4.772252402841621,0.30684735239687183,1.5485642648200106,0.24870187702700433,1.1141171923574584,25.513787830412205,1.8114906988858828,26.320388512661953,16.580685274496297,15.249794148784218,0.7208993597607085,3.1121342990135945,6.716631097817137,0.43186744862121695,2.1795022601623284
"0609","Alpes-Maritimes","09","9ème circonscription",80971,20987,25.919156241123364,59984,74.08084375887664,789,0.9744229415469737,1.3153507602027208,239,0.2951674056143558,0.3984395838890371,58956,72.8112534117153,98.28620965590824,183,765,15636,1274,16202,7789,8704,556,2597,3459,287,1504,0.22600684195576196,0.9447826999790049,19.310617381531657,1.5734028232330093,20.00963307850959,9.619493398871201,10.74952760865001,0.68666559632461,3.2073211396672887,4.2718998159835,0.3544478887502933,1.8574551382593767,0.31040097699979646,1.2975778546712802,26.521473641359663,2.1609335775832825,27.481511635796185,13.211547594816473,14.763552479815456,0.9430761924146821,4.404979985073614,5.867087319356808,0.4868037180270032,2.5510550240857586
"0701","Ardèche","01","1ère circonscription",79090,17491,22.11531167024908,61599,77.88468832975092,1017,1.2858768491591857,1.6510008279355184,499,0.63092679226198,0.8100780856832092,60083,75.96788468832975,97.53892108638127,387,1920,12650,2814,15962,4519,13408,1357,2505,2436,581,1544,0.4893159691490707,2.427614110507017,15.99443671766342,3.5579719307118474,20.182071058288027,5.7137438361360475,16.952838538374003,1.7157668478948036,3.167277784802124,3.080035402705778,0.7346061448982172,1.952206347199393,0.6441089825741059,3.1955794484296725,21.05420834512258,4.683521129104738,26.566582893663764,7.52126225388213,22.31579648153388,2.258542349749513,4.1692325616230885,4.0543914251951465,0.9669956560091872,2.569778473112195
"0702","Ardèche","02","2ème circonscription",96257,19587,20.348649968313993,76670,79.65135003168601,1323,1.3744454948731002,1.7255771488196163,567,0.5890480692313287,0.7395330637798357,74780,77.68785646758157,97.53488978740054,505,1758,19629,3072,19087,5236,13805,1576,3449,4057,626,1980,0.5246371692448342,1.8263606802622148,20.392283158627425,3.1914562057824365,19.829207226487426,5.439604392407825,14.341814101831554,1.6372835222373439,3.5831160331196688,4.214758407180776,0.6503423127668637,2.056993257633211,0.6753142551484353,2.3508959614870286,26.24899705803691,4.10805028082375,25.52420433270928,7.001872158331104,18.46081840064188,2.107515378443434,4.612195774271195,5.4252473923508955,0.8371222251939021,2.6477667825621825
"0703","Ardèche","03","3ème circonscription",80561,17088,21.211256066831346,63473,78.78874393316866,928,1.151922145951515,1.4620389772029052,441,0.5474112784101488,0.6947836087785357,62104,77.08941050880699,97.84317741401856,327,2032,13073,3147,14543,4444,15623,1256,2590,3058,610,1401,0.40590360099800155,2.522312285100731,16.22745497200879,3.9063566738248032,18.05215923337595,5.516316828241953,19.392758282543664,1.5590670423654125,3.2149551271707155,3.795881381810057,0.7571902036965777,1.7390548776703367,0.526536132938297,3.2719309545278885,21.05017390184207,5.067306453690583,23.417171196702306,7.1557387607883545,25.156189617415947,2.0224140152003094,4.170423805229937,4.923998454205848,0.9822233672549273,2.2558933402035297
"0801","Ardennes","01","1ère circonscription",70586,17566,24.885954721899527,53020,75.11404527810048,829,1.1744538577054942,1.5635609204073933,361,0.5114328620406313,0.6808751414560543,51830,73.42815855835435,97.75556393813655,391,1139,13048,1576,18272,3464,7876,647,1505,2337,409,1166,0.5539342079165841,1.6136344317570057,18.485252032981045,2.232737370016717,25.886153061513618,4.907488737143343,11.158020003966792,0.9166123593913807,2.132150851443629,3.3108548437367187,0.5794350154421557,1.651885643045363,0.7543893497974147,2.197568975496816,25.174609299633417,3.0407100135056915,35.253714065213195,6.6833879992282466,15.195832529423114,1.248311788539456,2.9037237121358284,4.508971638047463,0.7891182712714644,2.249662357707891
"0802","Ardennes","02","2ème circonscription",60537,17593,29.061565654062804,42944,70.9384343459372,572,0.9448766869848193,1.331967213114754,297,0.49060904901134844,0.6915983606557377,42075,69.50294860994103,97.9764344262295,347,1054,8923,1165,15098,2733,8409,612,1054,1473,366,841,0.5732031650065249,1.7410839651783208,14.7397459404992,1.9244429026876126,24.940119265903498,4.514594380296347,13.890678428068783,1.0109519797809603,1.7410839651783208,2.4332226572179,0.604588929084692,1.3892330310388687,0.8247177658942365,2.505050505050505,21.20736779560309,2.7688651218062983,35.883541295305996,6.495543672014261,19.98573975044563,1.4545454545454546,2.505050505050505,3.500891265597148,0.8698752228163994,1.9988116458704692
"0803","Ardennes","03","3ème circonscription",55071,14190,25.7667374843384,40881,74.23326251566161,511,0.9278930834740607,1.2499694234485457,348,0.631911532385466,0.8512511924855068,40022,72.67345789980207,97.89877938406595,342,817,9696,1340,14857,2578,6000,479,890,1737,338,948,0.6210165059650269,1.4835394309164533,17.606362695429535,2.4332225672313923,26.977901254743873,4.68122968531532,10.89502642043907,0.8697862758983858,1.616095585698462,3.1541101487171104,0.6137531550180676,1.721414174429373,0.8545300084953276,2.041377242516616,24.226675328569286,3.3481585128179505,37.12208285443006,6.441457198540802,14.991754535005747,1.1968417370446254,2.2237769226925193,4.340112937884164,0.8445355054719904,2.368697216530908
"0901","Ariège","01","1ère circonscription",57253,11879,20.74825773321922,45374,79.25174226678078,733,1.2802822559516531,1.6154625997267156,366,0.6392678112937313,0.8066293472032441,44275,77.3321921995354,97.57790805307003,218,1419,8644,3544,10152,2644,12129,1647,1531,1218,379,750,0.38076607339353397,2.478472743786352,15.097898800062879,6.190068642691212,17.731821913262188,4.618098614919742,21.18491607426685,2.876705150821791,2.6740956805756904,2.1273994375840566,0.6619740450282081,1.3099750231428922,0.492377188029362,3.204968944099379,19.52343308865048,8.004517221908527,22.92941840767928,5.971767363071711,27.39469226425748,3.719932241671372,3.457933370976849,2.75098814229249,0.8560135516657255,1.693958215697346
"0902","Ariège","02","2ème circonscription",61786,13151,21.284757064707215,48635,78.71524293529278,778,1.2591849286246075,1.5996710188136114,430,0.6959505389570453,0.8841369384188342,47427,76.76010746771114,97.51619204276756,199,1282,9426,3988,11806,3176,11779,1561,1489,1506,344,871,0.32207943547081863,2.0749036998672836,15.255883209788626,6.454536626420225,19.107888518434596,5.140323050529246,19.064189298546598,2.526462305376622,2.4099310523419546,2.43744537597514,0.5567604311656362,1.4097044637943872,0.41959221540472724,2.7031016087882427,19.874754886457083,8.408712336854535,24.89299344255382,6.696607417715647,24.836063845488855,3.2913741117928605,3.1395618529529594,3.175406414067936,0.7253252366795285,1.8365066312438065
"1001","Aube","01","1ère circonscription",64387,15769,24.490968673800612,48618,75.50903132619938,791,1.2285088604842591,1.6269694351886133,400,0.6212434187025331,0.822740548767946,47427,73.65927904701259,97.55029001604343,331,884,12084,1299,17195,3471,5791,491,1266,2965,336,1314,0.5140789289763461,1.372947955332598,18.767763679003526,2.017488002236476,26.70570146147514,5.390839765791231,8.994051594265922,0.7625762964573594,1.9662354201935173,4.604966841132526,0.5218444717101278,2.0407846304378214,0.6979146899445464,1.8639171779787884,25.47915744196344,2.73894616990322,36.25571931600143,7.318615978240244,12.210344318637063,1.035275265144327,2.669365551268265,6.2517131591709365,0.7084572079195395,2.7705737238281993
"1002","Aube","02","2ème circonscription",74910,18476,24.664263783206515,56434,75.33573621679348,839,1.120010679482045,1.486692419463444,394,0.5259644907222,0.6981606832760392,55201,73.68976104658924,97.81514689726052,388,1122,14529,1374,17874,4421,7858,638,1873,3311,357,1456,0.5179548791883594,1.4977973568281937,19.395274329195033,1.8342010412494996,23.860632759311173,5.901748765184889,10.489921238819917,0.8516886930983847,2.50033373381391,4.419970631424376,0.47657188626351626,1.9436657322119875,0.7028858172859188,2.0325718736979406,26.320175359142045,2.489085342656836,32.37984819115596,8.008912882013007,14.235249361424613,1.1557761634752992,3.3930544736508397,5.998079744932157,0.6467274143584356,2.637633376206953
"1003","Aube","03","3ème circonscription",66252,18137,27.375777335023848,48115,72.62422266497616,710,1.071665761033629,1.4756313000103918,380,0.5735675904123649,0.789774498597111,47025,70.97898931353016,97.7345942013925,286,1088,11705,1114,14239,3481,8833,591,1480,2645,368,1195,0.43168508120509563,1.64221457465435,17.66739117309666,1.6814586729457224,21.49218136810964,5.254181005856427,13.33242770029584,0.8920485419308096,2.233894825816579,3.992332306949224,0.5554549296625008,1.8037191330073052,0.6081871345029239,2.3136629452418926,24.891015417331207,2.3689526847421583,30.279638490164807,7.402445507708666,18.783625730994153,1.2567783094098883,3.147262094630516,5.624667729930888,0.782562466772993,2.54120148856991
