"CodeCirco","Département","NumeroCirco","Circonscription","Inscrits","Abstentions","Abstentions_ins","Votants","Votants_ins","Blancs","Blancs_ins","Blancs_vot","Nuls","Nuls_ins","Nuls_vot","Exprimés","Exprimés_ins","Exprimés_vot","MACRON","LE PEN","MACRON.ins","LE PEN.ins","MACRON.exp","LE PEN.exp"
"1003","Aube","03","3ème circonscription",65618,15689,23.909597976165074,49929,76.09040202383493,4182,6.373251242037246,8.375893769152196,1538,2.343869060318815,3.0803741312663986,44209,67.37328172147886,88.5437320995814,25196,19013,38.39800054862995,28.975281172848916,56.99291999366645,43.00708000633355
"1101","Aude","01","1ère circonscription",95088,20784,21.857647652700656,74304,78.14235234729935,6837,7.190181726400807,9.20138888888889,2926,3.0771495877502946,3.937876830318691,64541,67.87502103314824,86.86073428079241,35350,29191,37.176089517078914,30.69893151606933,54.77138563083931,45.22861436916069
"1102","Aude","02","2ème circonscription",88876,22348,25.1451460461767,66528,74.85485395382331,6320,7.11103109950943,9.4997594997595,2482,2.79265493496557,3.730759980759981,57726,64.95116791934831,86.76948051948052,30671,27055,34.509878932445204,30.441288986903103,53.132037556733536,46.867962443266464
"1103","Aude","03","3ème circonscription",88679,18698,21.08503704371948,69981,78.91496295628052,7020,7.916192108616471,10.031294208428001,2875,3.2420302439134407,4.108257955730841,60086,67.75674060375061,85.86044783584116,34880,25206,39.33287475050463,28.423865853245978,58.05012814965217,41.94987185034783
"1201","Aveyron","01","1ère circonscription",76420,14908,19.507982203611622,61512,80.49201779638838,5698,7.4561633080345455,9.263233190271816,2147,2.8094739596964144,3.490375861620497,53667,70.22638052865742,87.24639094810769,40221,13446,52.63151007589636,17.594870452761057,74.94549723293645,25.054502767063557
"1202","Aveyron","02","2ème circonscription",69911,14699,21.0253036002918,55212,78.9746963997082,5274,7.543877215316617,9.552271245381439,2663,3.8091287494099637,4.82322683474607,47275,67.62169043498162,85.62450191987249,34748,12527,49.70319406102044,17.91849637396118,73.50185087255421,26.498149127445796
"1203","Aveyron","03","3ème circonscription",71766,14244,19.84783880946409,57522,80.1521611905359,5743,8.002396678092689,9.984006119397796,2543,3.5434606916924447,4.4209172142832305,49236,68.60630382075077,85.59507666631897,34371,14865,47.89315274642588,20.71315107432489,69.80867657811358,30.191323421886423
"1301","Bouches-du-Rhône","01","1ère circonscription",78349,22027,28.113951677749554,56322,71.88604832225045,4275,5.456355537403158,7.590284435922019,1381,1.7626261981646223,2.451972586200774,50666,64.66706658668267,89.9577429778772,28095,22571,35.858785689670576,28.80828089701209,55.45138751825682,44.548612481743184
"1302","Bouches-du-Rhône","02","2ème circonscription",78721,21244,26.98644580226369,57477,73.01355419773631,4314,5.480113311568704,7.505610940028184,1148,1.4583148079927846,1.9973206673973936,52015,66.07512607817482,90.49706839257442,36426,15589,46.27227804524841,19.802848032926413,70.0297990964145,29.970200903585503
"1303","Bouches-du-Rhône","03","3ème circonscription",73445,22559,30.715501395602153,50886,69.28449860439785,3600,4.901627067873919,7.074637424831977,926,1.2608074069031248,1.8197539598317807,46360,63.1220641296208,91.10560861533624,26167,20193,35.62802096807135,27.49404316154946,56.44305435720449,43.55694564279551
"1304","Bouches-du-Rhône","04","4ème circonscription",59630,20603,34.55140030186148,39027,65.44859969813852,2512,4.212644641958745,6.436569554411049,822,1.3785007546536978,2.1062341455915137,35693,59.85745430152608,91.45719629999743,28071,7622,47.07529766895858,12.7821566325675,78.64567282100133,21.354327178998684
"1305","Bouches-du-Rhône","05","5ème circonscription",69007,19964,28.93039836538322,49043,71.06960163461677,3583,5.192226875534367,7.305833656179271,1251,1.8128595649716694,2.550822747384948,44209,64.06451519411074,90.14334359643577,30393,13816,44.043357920210994,20.02115727389975,68.74844488678777,31.25155511321224
"1306","Bouches-du-Rhône","06","6ème circonscription",75597,22157,29.309364128206145,53440,70.69063587179384,3914,5.177454131777716,7.324101796407185,1103,1.459052607907721,2.063997005988024,48423,64.05412913210841,90.6119011976048,29343,19080,38.81503234255327,25.239096789555145,60.597236850257104,39.402763149742896
"1307","Bouches-du-Rhône","07","7ème circonscription",65358,24816,37.96933810704122,40542,62.03066189295878,2075,3.1748217509715717,5.118149079966455,767,1.1735365219253955,1.8918652261851905,37700,57.682303620061816,92.98998569384835,24473,13227,37.44453624651917,20.237767373542642,64.91511936339522,35.08488063660478
"1308","Bouches-du-Rhône","08","8ème circonscription",99982,23822,23.826288731971754,76160,76.17371126802824,6741,6.74221359844772,8.851102941176471,2230,2.2304014722650076,2.928046218487395,67189,67.20109619731551,88.22085084033613,35800,31389,35.806445160128824,31.394651037186694,53.28253136674158,46.71746863325842
"1309","Bouches-du-Rhône","09","9ème circonscription",96958,24544,25.314053507704365,72414,74.68594649229563,6587,6.793663235627798,9.09630734388378,2076,2.1411332742012004,2.8668489518601374,63751,65.75114998246664,88.03684370425609,34736,29015,35.8258214897172,29.925328492749436,54.48698843939703,45.513011560602976
"1310","Bouches-du-Rhône","10","10ème circonscription",106021,24288,22.9086690372662,81733,77.09133096273379,7197,6.78827779402194,8.805500838094773,2156,2.033559389177616,2.637857413774118,72380,68.26949377953424,88.55664174813111,38120,34260,35.955140962639476,32.31435281689477,52.6664824537165,47.3335175462835
"1311","Bouches-du-Rhône","11","11ème circonscription",89232,22353,25.05043033889188,66879,74.94956966110811,5383,6.032589205666128,8.048864366991133,1584,1.7751479289940828,2.3684564661552954,59912,67.14183252644791,89.58267916685358,37873,22039,42.44329388560158,24.698538640846333,63.21438109226866,36.78561890773134
"1312","Bouches-du-Rhône","12","12ème circonscription",92152,23099,25.066194982203317,69053,74.93380501779669,5917,6.420913273721678,8.568780501933297,1248,1.35428422606129,1.8073074305243797,61888,67.15860751801371,89.62391206754232,28146,33742,30.543015886795725,36.61559163121799,45.47892967942089,54.52107032057911
"1313","Bouches-du-Rhône","13","13ème circonscription",93716,24863,26.530154936190193,68853,73.46984506380981,6621,7.064962226300739,9.616138730338546,2796,2.9834820094754364,4.060825236373143,59436,63.42140082803363,86.32303603328832,29237,30199,31.197447607665712,32.22395322036792,49.190726159230096,50.80927384076991
"1314","Bouches-du-Rhône","14","14ème circonscription",96560,22521,23.323322286661146,74039,76.67667771333886,6118,6.33595691797846,8.263212631180863,1779,1.842377796188898,2.402787719985413,66142,68.4983429991715,89.33399964883371,44903,21239,46.50269262634632,21.99565037282519,67.88878473587131,32.111215264128695
"1315","Bouches-du-Rhône","15","15ème circonscription",104757,22868,21.82956747520452,81889,78.17043252479547,7330,6.997145775461306,8.95114117891292,2595,2.477161430739712,3.1689237870776292,71964,68.69612531859445,87.87993503400945,37100,34864,35.41529444333076,33.2808308752637,51.5535545550553,48.4464454449447
"1316","Bouches-du-Rhône","16","16ème circonscription",90572,22292,24.612463012851656,68280,75.38753698714835,5771,6.371726361347878,8.451962507322788,2446,2.7006138762531466,3.582308142940832,60063,66.31519674954733,87.96572934973638,30452,29611,33.62186989356534,32.69332685598198,50.700098230191635,49.29990176980837
"1401","Calvados","01","1ère circonscription",70080,15089,21.53110730593607,54991,78.46889269406392,4351,6.208618721461187,7.912203815169755,1516,2.16324200913242,2.7568147515047916,49124,70.09703196347033,89.33098143332545,38863,10261,55.45519406392694,14.641837899543377,79.11204299324159,20.887957006758405
"1402","Calvados","02","2ème circonscription",67570,16180,23.945537960633416,51390,76.05446203936658,4183,6.19061713778304,8.139715898034638,1389,2.055645996744117,2.7028604786923527,45818,67.80819890483943,89.15742362327302,33475,12343,49.54121651620542,18.26698238863401,73.0608057968484,26.9391942031516
"1403","Calvados","03","3ème circonscription",78940,18005,22.80846212313149,60935,77.19153787686851,5134,6.50367367620978,8.425371297283991,1917,2.428426653154294,3.1459752194961847,53884,68.25943754750443,88.42865348321982,31081,22803,39.372941474537626,28.88649607296681,57.68131541830599,42.31868458169401
"1404","Calvados","04","4ème circonscription",101046,22923,22.68570749955466,78123,77.31429250044533,6678,6.608871207172971,8.548058830306056,2524,2.4978722562001465,3.2308027085493385,68921,68.20754903707223,88.2211384611446,44964,23957,44.498545217029864,23.70900382004236,65.23991236343059,34.7600876365694
"1405","Calvados","05","5ème circonscription",89925,18608,20.692799555184877,71317,79.30720044481512,5766,6.412010008340284,8.085028815009045,2151,2.3919933277731444,3.016111165640731,63400,70.5031971087017,88.89886001935022,42275,21125,47.01139838754518,23.49179872115652,66.67981072555204,33.32018927444795
"1406","Calvados","06","6ème circonscription",93501,18895,20.20834001775382,74606,79.79165998224617,6017,6.43522529170811,8.065034983781464,3119,3.3357932000727266,4.180628903841514,65470,70.02064149046534,87.75433611237702,41957,23513,44.87331686292125,25.147324627544094,64.08584084313425,35.914159156865736
"1501","Cantal","01","1ère circonscription",63001,13092,20.780622529801114,49909,79.21937747019888,4818,7.647497658767321,9.6535694964836,1984,3.149156362597419,3.975234927568174,43107,68.42272344883415,86.37119557594822,30959,12148,49.140489833494705,19.28223361533944,71.81896211752151,28.18103788247848
"1502","Cantal","02","2ème circonscription",54393,12187,22.405456584486974,42206,77.59454341551303,4221,7.760189730296179,10.000947732549873,1743,3.2044564557939443,4.129744586077809,36242,66.62989722942291,85.86930768137232,24452,11790,44.954313974224625,21.67558325519828,67.46868274377795,32.53131725622207
"1601","Charente","01","1ère circonscription",84961,21954,25.840091336024763,63007,74.15990866397524,5574,6.5606572427349015,8.846636088053708,2194,2.582361318722708,3.4821527766756075,55239,65.01689010251762,87.67121113527068,39610,15629,46.62139099116065,18.395499111356976,71.70658411629465,28.293415883705354
"1602","Charente","02","2ème circonscription",84021,19085,22.714559455374253,64936,77.28544054462574,5649,6.723319170207448,8.699334729579894,2449,2.9147475036002906,3.771405691758039,56838,67.647373870818,87.52925957866206,35782,21056,42.58697230454291,25.060401566275097,62.95436151870227,37.04563848129772
"1603","Charente","03","3ème circonscription",90969,19501,21.436973034770087,71468,78.56302696522991,6484,7.127702843825919,9.07259192925505,3445,3.787004364124042,4.820339172776627,61539,67.64831975727995,86.10706889796832,38308,23231,42.11104881882839,25.537270938451563,62.24995531289102,37.75004468710898
"1701","Charente-Maritime","01","1ère circonscription",103267,25038,24.245886875768637,78229,75.75411312423135,6712,6.499656230935343,8.57993838602053,2309,2.235951465618252,2.951590842270769,69208,67.01850542767777,88.4684707717087,53736,15472,52.035984389979376,14.982521037698394,77.64420298231418,22.355797017685816
"1702","Charente-Maritime","02","2ème circonscription",104354,23489,22.508959886540048,80865,77.49104011345995,7745,7.4218525403913604,9.577691213751315,2567,2.4598961228127334,3.174426513324677,70553,67.60929145025585,87.247882272924,46790,23763,44.83776376564387,22.771527684611996,66.3189375363202,33.68106246367979
"1703","Charente-Maritime","03","3ème circonscription",82243,18935,23.023236020086816,63308,76.97676397991319,5748,6.989044660335835,9.079421242181084,2405,2.9242610313339736,3.7988879762431287,55155,67.06345828824337,87.1216907815758,34737,20418,42.23702929124667,24.826428996996704,62.9806907805276,37.0193092194724
"1704","Charente-Maritime","04","4ème circonscription",89928,19860,22.084334133973847,70068,77.91566586602615,6252,6.952228449426208,8.922760746703203,2421,2.6921537229783827,3.455214934064052,61395,68.27128369362157,87.62202431923275,35716,25679,39.716217418379145,28.555066275242417,58.17411841355159,41.82588158644841
"1705","Charente-Maritime","05","5ème circonscription",111506,24502,21.973705450827758,87004,78.02629454917223,8263,7.410363567879755,9.497264493586503,2733,2.450989184438505,3.1412348857523793,76008,68.16494179685398,87.36150062066112,44486,31522,39.89561099851129,28.26933079834269,58.52804967898116,41.47195032101884
"1801","Cher","01","1ère circonscription",72592,18267,25.163929909631914,54325,74.8360700903681,5815,8.010524575710821,10.704095720202485,1314,1.810116817280141,2.4187758858720665,47196,65.01542869737712,86.87712839392545,30384,16812,41.85585188450518,23.159576812871943,64.37833714721587,35.621662852784134
"1802","Cher","02","2ème circonscription",70174,19066,27.16960697694303,51108,72.83039302305697,5399,7.6937327215207905,10.563903889801988,1771,2.523726736398096,3.465210925882445,43938,62.612933565138086,85.97088518431558,26968,16970,38.430187818850285,24.182745746287797,61.37739542082025,38.62260457917975
"1803","Cher","03","3ème circonscription",86218,20688,23.994989445359437,65530,76.00501055464056,6884,7.984411607784918,10.50511216236838,2046,2.373054350599643,3.1222340912559132,56600,65.647544596256,86.3726537463757,33024,23576,38.30290658563177,27.344638010624234,58.34628975265017,41.65371024734982
"1901","Corrèze","01","1ère circonscription",92667,18285,19.731943410275502,74382,80.2680565897245,8019,8.653565994366927,10.78083407275954,4326,4.6683285311923335,5.815923207227555,62037,66.94616206416524,83.4032427200129,44331,17706,47.839036550228236,19.107125513937,71.45896803520479,28.541031964795206
"1902","Corrèze","02","2ème circonscription",92578,19875,21.468383417226555,72703,78.53161658277344,7116,7.686491391043228,9.787766667125153,3640,3.931819654777593,5.006670976438386,61947,66.91330553695263,85.20556235643646,43698,18249,47.201278921558036,19.71202661539459,70.54094629279868,29.459053707201317
"2A01","Corse-du-Sud","01","1ère circonscription",50854,18192,35.77299720769261,32662,64.22700279230739,2669,5.248358044598262,8.171575531198334,1239,2.436386518267983,3.793399057008144,28754,56.542258229441146,88.03502541179353,14926,13828,29.350690211192827,27.19156801824832,51.90929957571121,48.0907004242888
"2A02","Corse-du-Sud","02","2ème circonscription",57906,20320,35.09135495458156,37586,64.90864504541844,2969,5.127275239180741,7.899217793859416,1817,3.1378440921493453,4.83424679401905,32800,56.64352571408835,87.26653541212154,16213,16587,27.998825683003485,28.644700031084863,49.42987804878049,50.57012195121951
"2B01","Haute-Corse","01","1ère circonscription",58788,20970,35.67054500918555,37818,64.32945499081445,3074,5.228958290807648,8.1284044634829975,2405,4.090970946451657,6.359405574065261,32339,55.009525753555145,85.51218996245174,16078,16261,27.34911886779615,27.660406885759,49.71705989671913,50.28294010328087
"2B02","Haute-Corse","02","2ème circonscription",66085,24669,37.329197245971095,41416,62.6708027540289,3825,5.788000302640539,9.23556113579293,1683,2.546720133161837,4.063646899748889,35908,54.33608231822653,86.70079196445818,19602,16306,29.66179919800257,24.674283120223954,54.58950651665367,45.41049348334633
"2101","Côte-d'Or","01","1ère circonscription",68418,14491,21.180098804408196,53927,78.8199011955918,4845,7.081469788652109,8.984367756411444,1363,1.9921658043205004,2.52749086728355,47719,69.74626560261919,88.48814137630501,36092,11627,52.752199713525684,16.994065889093513,75.63444330350593,24.36555669649406
"2102","Côte-d'Or","02","2ème circonscription",68719,15130,22.017200483126935,53589,77.98279951687306,4952,7.206158413248155,9.240702382951724,1573,2.2890321454037457,2.9353038869917336,47064,68.48760895822116,87.82399373005654,30926,16138,45.00356524396455,23.48404371425661,65.71052184259732,34.289478157402684
"2103","Côte-d'Or","03","3ème circonscription",70382,15270,21.695888153220995,55112,78.304111846779,4930,7.0046318661021285,8.945420235157497,1467,2.0843397459577733,2.661852228189868,48715,69.21514023471912,88.39272753665264,31786,16929,45.16211531357449,24.053024921144612,65.24889664374423,34.751103356255776
"2104","Côte-d'Or","04","4ème circonscription",68736,14290,20.789688081936685,54446,79.21031191806331,5576,8.11219739292365,10.241340043345701,1736,2.5256052141527,3.1884803291334536,47134,68.57250931098696,86.57017962752084,26744,20390,38.90828677839851,29.664222532588454,56.7403572792464,43.2596427207536
"2105","Côte-d'Or","05","5ème circonscription",84391,18074,21.41697574385894,66317,78.58302425614106,6349,7.52331409747485,9.573714130615075,1834,2.1732175231956012,2.765505074113727,58134,68.8864926354706,87.6607807952712,34097,24037,40.40359754002204,28.48289509544857,58.65242371073727,41.34757628926274
"2201","Côtes-d'Armor","01","1ère circonscription",89781,18601,20.71819204508749,71180,79.28180795491251,5958,6.636147960036087,8.370328744029223,2220,2.4726835299228123,3.1188536105647655,63002,70.1729764649536,88.51081764540602,48937,14065,54.50707833505975,15.66589812989385,77.67531189486047,22.32468810513952
"2202","Côtes-d'Armor","02","2ème circonscription",96788,17632,18.217134355498615,79156,81.78286564450138,7142,7.3790139273463655,9.022689372883926,2511,2.5943298756044135,3.1722168881701958,69503,71.8095218415506,87.80509373894589,49661,19842,51.30904657602182,20.500475265528785,71.45159201761075,28.54840798238925
"2203","Côtes-d'Armor","03","3ème circonscription",86711,15373,17.72900785367485,71338,82.27099214632516,6076,7.00718478624396,8.517199809358267,2412,2.7816540000691954,3.3810872185931764,62850,72.48215336001199,88.10171297204856,44369,18481,51.16882517788978,21.31332818212222,70.59506762132061,29.404932378679394
"2204","Côtes-d'Armor","04","4ème circonscription",78642,15350,19.51883217619084,63292,80.48116782380916,6087,7.74013885709926,9.61732920432282,2739,3.4828717479209583,4.327561145168426,54466,69.25815721878894,86.05510965050875,38869,15597,49.42524350855777,19.832913710231175,71.36378658245512,28.63621341754489
"2205","Côtes-d'Armor","05","5ème circonscription",103918,20714,19.933024115167726,83204,80.06697588483227,7624,7.336553821282164,9.163021008605355,2894,2.784888084836121,3.4781981635498296,72686,69.94553397871398,87.35878082784481,55117,17569,53.03893454454474,16.906599434169248,75.82890790523622,24.17109209476378
"2301","Creuse","01","1ère circonscription",93122,21738,23.34357079959623,71384,76.65642920040378,7806,8.382551921135715,10.935223579513616,3911,4.19986684134791,5.478818782920542,59667,64.07401043792015,83.58595763756584,39239,20428,42.13719636605743,21.936814071862717,65.76331975799017,34.23668024200982
